대출_고유키,금융상품명,상품특징,대출신청자격,상품설명
대출_463,IBK종합수출입금융,사용자의 수요에 따라 수출입 여신 한도 비중을 자유롭게 전용할 수 있음,,"외국환 관계 여신(기한부수입신용장발행, 무신용장방식수출환어음매입(D/P, D/A, O/A))의 한도거래를 묶어 통합한도를 설정하고 동 통합한도 내에서 수출입 관련 여신한도를 서로 전용하여 사용할 수 있는 상품"
대출_464,IBK부동산대출,주택을 제외한 일반부동산을 담보로 제공하는 고객을 위한 대출상품,,주택을 제외한 일반부동산을 담보로 제공하는 고객을 위한 대출상품
대출_465,IBK파워신용대출,"전문직, 직장인, 거래우수고객을 위한 IBK기업은행 대표 신용대출 상품",,"전문직, 직장인, 거래우수고객을 위한 IBK기업은행 대표 신용대출 상품"
대출_466,IBK주택담보대출,매년(1월1일~12월31일) 전년말 잔액(대출 취급년도에는 최초 대출금)의 10 범위내 중도상환시 중도상환해약금 감면 가능,,"고객의 자금계획에 따라 대출금리, 대출기간, 상환방법, 상환주기를 선택할 수 있는 ""IBK 대표 주택담보대출"" 상품입니다."
대출_467,IBK녹색기업대출,녹색 기업 육성을 위해 녹색인증기업에게 대출금리를 우대하는 상품,,녹색 기업 육성을 위해 녹색인증기업에게 대출금리를 우대하는 상품
대출_468,IBK강소기업대출,수출·기술·문화콘텐츠 등의 분야에서 혁신성과 성장 잠재력을 갖춘 우수 중소·중견기업을 지원하여 글로벌 강소기업으로 육성하기 위한 대출상품,,수출·기술·문화콘텐츠 등의 분야에서 혁신성과 성장 잠재력을 갖춘 우수 중소?중견기업을 지원하여 글로벌 강소기업으로 육성하기 위한 대출상품
대출_469,e-뱅크론,영업점 방문 필요없이 스마트폰(i-ONE뱅크앱)을 통해 간편하게 지원하는 신용대출협약기업 소속의 국민연금공단 또는 국민건강보험공단 직장가입자로 1년 이상 가입된 직원,,"당행과 사전협약한 우량기업 소속 임직원 대상으로, 저금리 생활안정자금을 스마트폰으로 간편하게 지원하는 신용대출 상품"
대출_470,장기전세대출,공공임대사업자(현 SH공사)가 공급하는 장기전세주택의 입주자에게 한국주택금융공사의 90 주택금융신용보증서를 담보로 하여 임차보증금의 80까지 대출하는 상품,,SH공사 장기전세주택 입주자용 전세대출
대출_471,IBK전세대출,신규(갱신) 임차보증금 또는 생활안정을 위한 가계자금으로 지원받고자 하는 고객을 위한 전세대출 상품,,"임차보증금 반환채권에 대해 질권설정하고, 신용위험은 서울보증보험(주)의 보험증권으로 담보, 위조·사기에 의한 임대차계약 리스크는 손해보험사의 권리보험으로 보완한 신규 임차자금 또는 임차인 생활안정자금 대한 대출 상품"
대출_472,역전세대출,임대차계약기간 만료 또는 중도해지시 임대보증금을 반환하지 못하는 임대인을 위한 보증서 대출,,임대보증금을 반환하지 못하는 임대인에게 한국주택금융공사의 100 주택신용보증서(임대보증금반환자금보증)를 담보로 취급하는 대출상품
대출_473,i-ONE 근로자생활안정자금대출,저리의 대출금리로 인터넷뱅킹 또는 스마트폰을 통해 간편하게 대출실행 가능근로복지공단 전액 신용보증서(100),,근로복지공단으로부터 신용보증결정 통보를 받은 고객을 대상으로 대출을 지원하는 서민금융지원 대출상품
대출_474,군인생활안정자금대출,당행 대출을 받은 고객이 전역하는 경우 퇴직금 지급을 당행계좌로 제한,,국방부와 협약을 통해 현역 간부가 퇴직금 범위내에서 저금리로 대출을 받을 수 있도록 한 직업군인 전용 대출상품
대출_475,원화전환대출,환율의 변동성 증대에 따른 환 리스크를 헷지하기 위하여 외화대출을 자유롭게 원화대출로 전환할 수 있도록 특례를 부여한 상품,,환율의 변동성 증대에 따른 환 리스크를 헷지하기 위하여 외화대출을 자유롭게 원화대출로 전환할 수 있도록 특례를 부여한 상품
대출_476,Plus주택자금대출,한국주택금융공사의 주택금융신용보증 연계 상품,,주택을 담보로 제공하고 대출을 받고자 하는 고객을 위한 주택담보대출 상품
대출_477,IBK평생안심주택연금대출,주택금융공사에서 은행에 발급한 보증서에 의해 가입자에게 주택연금을 지급,,주택을 소유하고 있지만 소득이 부족한 만 55세 이상의 고령자가 소유주택을 담보로 제공하고 평생 혹은 일정기간 동안 매월 연금방식으로 노후 생활자금을 지급받는 제도
대출_478,외화대출,"자금이 해외로 나가는 ""해외 실제 수요자금""(기업의 원자재 수입 등 대외결제, 해외직접투자, 외화차입금 상환 등) 및 제조업 영위하는 중소기업의 ""시설자금"" 용도의 외화자금 지원",,"자금이 해외로 나가는 ""해외 실제 수요자금""(기업의 원자재 수입 등 대외결제, 해외직접투자, 외화차입금 상환 등) 및 제조업 영위하는 중소기업의 ""시설자금"" 용도의 외화자금 지원"
대출_479,임차자금,한국주택금융공사 보증서를 통해 최고 444백만원 전세자금 지원,,주택임차를 위한 전세자금이 필요한 고객님을 위한 상품
대출_480,원화지급보증,신청인이 보증처에게 현재 부담하고 있거나 장래에 부담하게 될 채무의 전부 또는 일부에 대하여 은행이 그 지급을 보증하는 형태의 여신,,신청인이 보증처에게 현재 부담하고 있거나 장래에 부담하게 될 채무의 전부 또는 일부에 대하여 은행이 그 지급을 보증하는 형태의 여신
대출_481,무역금융,외화획득을 위한 물품 및 용역의 수출과정에서 원자재의 조달(국내구매 또는 수입)과 제조·가공 또는 완제품 국내구매 등 각 단계별로 지원하는 상품,,외화획득을 위한 물품 및 용역의 수출과정에서 원자재의 조달(국내구매 또는 수입)과 제조·가공 또는 완제품 국내구매 등 각 단계별로 지원하는 상품
대출_482,우리 주거래 직장인대출(인터넷뱅킹),급여소득자(직장인) 고객을 위한 우리은행 대표 신용대출,"우리은행 비대면채널(인터넷뱅킹) 가입 고객으로 다음의 조건을 충족하는 직장인(내국인 거주자)① 국민연금 직장가입자로 등록 ※ 국민연금(인터넷뱅킹) 확인② 국민연금 동일사업장 12개월 이상 납부③ 국세청(홈택스) 소득금액 확인(홈택스 회원가입 필수)연소득이 3천만원 이상인 고객 또는 연소득 2천만원 이상이며, 주거래 요건* 충족 고객 ※ 개인신용평점 기준 당행 CB 5(0)구간 이하 고객 제외※ 당행 CB구간의 세부내용은 우리은행 홈페이지 공지사항에서 확인가능※ 주거래요건* : 매월 10일에 전월실적 기준판정 (1) 우리은행으로 급여이체 중 (2) 통신비/공과금 3건 이상 또는 아파트관리비 자동이체 (3) 우리은행 결제계좌에서 우리카드(신용) 정상결제 · 세 가지 요건 모두 충족 시 대출 신청 가능",직장인 고객님을 위한 대표 상품
대출_483,우리 사잇돌 중금리대출,영업점 또는 스마트뱅킹을 통하여 대출 신청 가능 중도상환해약금 없이 자유롭게 상환 가능,서울보증보험 보험증권 발급 가능 고객으로 우리은행의 일정 심사를 충족하는 개인 및 개인사업자- 급여소득자 : 현직장 재직 3개월 이상이고 연소득 15백만원 이상- 사업소득자 : 사업영위기간 6개월 이상이고 연소득 10백만원 이상- 연금소득자 : 공적연금수령 1회 이상이고 연소득 10백만원 이상,쉽고 편리한 생활안정자금 대출(5년)
대출_484,우리 새희망홀씨Ⅱ(스마트),서민금융 지원을 위한 신용대출상품,"다음 각호의 어느 하나에 해당하는 개인 및 개인사업자 고객(※단, 외국인 제외)연소득 4천만원 이하인 자연소득 4천만원 초과 5천만원 이하인 자 & 신용평가회사의 개인신용평점이 하위 20% 이하에 해당하는자※ 내부신용등급 및 연체이력등에 따라 대출 취급이 불가할수 있음※ 비대면 스크래핑 방식을 활용하여 소득입증이 가능한 개인 및 개인사업자",중/저신용자도 대출 가능한 우리은행 대표 서민금융상품
대출_485,우리드림카대출【신차】,"캐피탈 할부금융 금리 대비 낮은금리로 대출가능우리카드(신용/체크) 결제시 우리오토서비스(Cash-Back) 혜택 제공영업점 방문 없이 스마트뱅킹을 통해 간편 대출신청근저당설정비 및 연대보증이 없으며, 인지세 외 별도 추가 부담 수수료 없음","자동차 판매회사와 신차 매매계약을 체결하고 소득 및 재직 증빙이 가능하며, 서울보증보험 오토론 보험증권 발급이 가능한 고객※ 6개월 이상 재직중인 근로소득자 / 12개월 이상 사업영위중인 사업소득자 / 연금소득자 대상자동차 : 자동차관리법상 자동차로서 승용차(전차종), 승합차(전차종), 화물차(적재량 5톤 이하), 특수차(캠핑용 자동차, 캠핑용 트레일러), 대형이륜차(260cc초과)※ 영업용차량은 개인대출로 취급 불가※ 개인신용평점 및 심사기준에 따라 대출이 제한될 수 있습니다.",신차 구입을 위한 자동차대출
